name,series,character,release,price,size,sculptor,painter,material,brand,url,blog_url
"四方堂 ナリカ　超昂閃忍Ver.","超昂閃忍ハルカ","","2012年10月発売  2009年8月発売 ","7,800円+税 ","1/8 スケール 全高：約200mm","明田川 昇","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/383/,""
"ALVIS & LAVIE BY LASTEXILE","LASTEXILE","","2012年9月発売 ","8,800円+税 ","1/8 スケール 全高：約130mm（髪飾り含む）","岩元 邦仁","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/462/,""
"ニーソックス","Panty＆Stocking with Garterbelt","","2012年9月発売 ","7,800円+税 ","1/8 スケール 全高：約220mm","iTANDi","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/463/,""
"フェイト・T・ハラオウン　-Summer holiday-","魔法少女リリカルなのはStrikerS","","2012年9月発売 ","8,800円+税 ","1/7 スケール 全高：約270mm","田中 冬志","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/464/,""
"セイバー　メイドVer. R","Fate/hollow ataraxia","","2012年8月発売  ","7,800円+税 ","1/6 スケール 全高：約260mm","倉本 育馬（ミリメートルモデリング）","―","PVC製塗装済完成品※「セイバー　メイドVer.」の一部仕様（肌色／髪色／台座等）を変更した再販です",Alter,https://alter-web.jp/products/461/,""
"セルティ・ストゥルルソン","デュラララ!!","","2015年7月発売  2012年7月発売 ","8,800円+税 ","1/8 スケール 全高：約210mm（武器含む）","高橋 剛（一期栄華一杯酒）＋たなか☆せんう","—","PVC製塗装済完成品ヘルメットを外した姿も再現可能",Alter,https://alter-web.jp/products/176/,""
"テイルズ オブ ヴェスペリア　リタ・モルディオ","テイルズ オブ ヴェスペリア","","2012年7月発売 ","8,800円+税 ","1/8 スケール 全高：【リタ】約200mm（台座含む） 　　　【ミニフィギュア】約50mm","てるゆき【リタ】 雨宮 英夫【ミニフィギュア】","―","PVC製塗装済完成品「暴走研究員風ミニフィギュア」付属",Alter,https://alter-web.jp/products/460/,""
"パンティ","Panty＆Stocking with Garterbelt","","2013年8月発売  2012年6月発売 ","7,800円+税 ","1/8 スケール 全高：約210mm","タナカマサノリ＋柳生 敏之","—","PVC製塗装済完成品",Alter,https://alter-web.jp/products/169/,""
"種島 ぽぷら","WORKING!!","","2012年6月発売 ","6,800円+税 ","1/8 スケール 全高：約190mm","あかつき","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/457/,""
"モモ・ベリア・デビルーク","もっとTo LOVEる-とらぶる-","","2012年6月発売 ","7,800円+税 ","1/8 スケール 全高：約190mm（台座含む）","たなか☆せんう","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/458/,""
"バディ","君が呼ぶ、メギドの丘で","","2012年6月発売  2010年11月発売 ","7,800円+税 ","1/8 スケール 全高：約200mm","乙山 法純 原型協力：アルター","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/421/,""
"高町なのは　-Summer holiday-","魔法少女リリカルなのはStrikerS","","2013年8月発売  2012年5月発売 ","8,800円+税 ","1/7 スケール 全高：約240mm","田中 冬志","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/168/,""
"セルベリア・ブレス　水着Ver.","戦場のヴァルキュリア","","2012年5月発売 ","8,800円+税 ","1/7 スケール 全高：約290mm（シャワー含む） 頭頂高：約240mm","柳生 敏之","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/455/,""
"ルイズ　ゴスパンクVer.","ゼロの使い魔 ～三美姫の輪舞～","","2012年5月発売  2009年4月発売 ","6,800円+税 ","1/8 スケール 全高：約195mm","乙山 法純","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/377/,""
"ゲルトルート・バルクホルン","ストライクウィッチーズ2","","2013年6月発売  2012年4月発売 ","7,800円+税 ","1/8 スケール 全高：約240mm（武器・台座含む）"," 無銘","—","PVC製塗装済完成品プロペラ部分２種（回転エフェクト／静止状態）付属",Alter,https://alter-web.jp/products/173/,""
"シャルロット・デュノア　ジャージVer.","IS＜インフィニット・ストラトス＞","","2013年4月発売  2012年4月発売 ","5,800円+税 ","1/8 スケール 全高：約110mm（台座含む）","田中 冬志","—","PVC製塗装済完成品表情２種（笑顔／怒り顔）、髪型２種（通常／下ろし髪）が再現可能",Alter,https://alter-web.jp/products/174/,""
"エイラ・イルマタル・ユーティライネン","ストライクウィッチーズ2","","2013年3月発売  2012年3月発売 ","7,800円+税 ","1/8 スケール 全高：約210mm（台座含む）","乙山 法純＋無銘","―","PVC製塗装済完成品プロペラ部分２種（回転エフェクト／静止状態）付属",Alter,https://alter-web.jp/products/175/,""
"アイギス　ART WORKS Ver.","ペルソナ３","","2012年3月発売 ","9,800円+税 ","1/6 スケール 全高：約285mm（台座含む）","齊藤 史樹","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/452/,""
"シャーロット・E・イェーガー","ストライクウィッチーズ","","2012年3月発売  2011年7月発売 ","7,800円+税 ","1/8 スケール 全高：約230mm","槙尾 宗利","―","PVC製塗装済完成品プロペラ部分２種（回転エフェクト／静止状態）付属",Alter,https://alter-web.jp/products/436/,""
"直江兼続","百花繚乱","","2013年8月発売  2012年2月発売 ","8,800円+税 ","1/8 スケール 全高：約225mm（武器含む） 　　　頭頂高：160mm","槙尾 宗利","—","PVC製塗装済完成品大槌のチェーン部分は取り外し可能",Alter,https://alter-web.jp/products/171/,""
"メリー・ナイトメア","夢喰いメリー","","2012年2月発売 ","7,800円+税 ","1/8 スケール 全高：約210mm（台座含む）","乙山 法純＋槙尾 宗利","―","PVC製塗装済完成品帽子は着脱可能",Alter,https://alter-web.jp/products/449/,""
"高町ヴィヴィオ","魔法少女リリカルなのはViVid","","2012年1月発売 ","7,800円+税 ","1/7 スケール 全高：195mm","爪塚 ヒロユキ","―","PVC製塗装済完成品クリス（セイクリッド・ハート）２種付属",Alter,https://alter-web.jp/products/447/,""
"カミナギ・リョーコ　-Resurrection-","ゼーガペイン","","2012年1月発売 ","5,800円+税 ","1/8 スケール 全高：約195mm","稲垣 洋","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/448/,""
"田井中 律","けいおん！","","2012年1月発売  2011年5月発売 ","9,800円+税 ","1/8 スケール 全高：約190mm（スティック含む） 全長：約200mm","たなか☆せんう","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/433/,""
"坂本 美緒","ストライクウィッチーズ","","2014年3月発売  2011年12月発売 ","7,800円+税 ","1/8 スケール 全高：約245mm","無銘","―","PVC製塗装済完成品「魔眼」発動時も再現可能プロペラ部分２種（回転エフェクト／静止状態）付属",Alter,https://alter-web.jp/products/165/,""
"ディズィー","GUILTY GEAR XX ΛCORE","","2014年1月発売  2011年12月発売  2011年4月発売 ","11,800円+税 ","1/8 スケール 全高：約310mm（翼含む）","柳生 敏之","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/166/,""
"フェイト・テスタロッサ　水着Ver.","魔法少女リリカルなのは The MOVIE 1st","","2011年12月発売 ","6,800円+税 ","1/7 スケール 全高：約245mm（台座含む）","田中 冬志","―","PVC製塗装済完成品パレオは着脱可能",Alter,https://alter-web.jp/products/446/,""
"春日野 穹","ヨスガノソラ","","2014年9月発売  2011年11月発売 ","8,800円+税 ","1/8 スケール 全高：約200mm","乙山 法純","―","PVC製塗装済完成品髪型は２種再現可能",Alter,https://alter-web.jp/products/164/,""
"山田 葵","WORKING!!","","2011年11月発売 ","6,800円+税 ","1/8 スケール 全高：約185mm","あかつき","―","PVC製塗装済完成品後ろ髪をまとめた姿も再現可能",Alter,https://alter-web.jp/products/444/,""
"平沢 憂","けいおん！","","2011年11月発売 ","6,800円+税 ","1/8 スケール 全高：【平沢 憂】約195mm 　　　【まったり唯】約30mm","たなか☆せんう","―","PVC製塗装済完成品「まったり唯」付属",Alter,https://alter-web.jp/products/445/,""
"平沢 唯","けいおん！","","2011年11月発売  2010年12月発売  2010年4月発売 ","6,800円+税 ","1/8 スケール 全高：約210mm（台座含む）","たなか☆せんう","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/402/,""
"ブラック羽川","化物語","","2013年9月発売  2011年10月発売 ","8,800円+税 ","1/7 スケール 全高：約205mm（台座含む）","田中 冬志","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/167/,""
"ミーナ・ディートリンデ・ヴィルケ","ストライクウィッチーズ2","","2011年9月発売 ","7,800円+税 ","1/8 スケール 全高：約240mm","槙尾 宗利","―","PVC製塗装済完成品プロペラ部分２種（回転エフェクト／静止状態）付属",Alter,https://alter-web.jp/products/440/,""
"戦場ヶ原 ひたぎ","化物語","","2011年9月発売 ","9,800円+税 ","1/7 スケール 全高：約195mm（台座含む）","田中 冬志 原型協力：アルター","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/441/,""
"初春 飾利","とある科学の超電磁砲（レールガン）","","2011年9月発売  2011年4月発売 ","6,800円+税 ","1/8 スケール 全高：約170mm","無銘","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/432/,""
"高町なのは -STAND BY READY-","魔法少女リリカルなのは The MOVIE 1st","","2011年9月発売  2010年3月発売 ","9,800円+税 ","1/7 スケール 全高：約270mm（台座含む）","爪塚 ヒロユキ","―","PVC製塗装済完成品デバイスは２形態再現可能（デバイスモード／カノンモード）デバイス専用台座付属",Alter,https://alter-web.jp/products/397/,""
"高町なのは　制服Ver.","魔法少女リリカルなのは The MOVIE 1st","","2011年8月発売 ","7,800円+税 ","1/7 スケール 全高：約190mm","明田川 昇","―","PVC製塗装済完成品リボン２種、髪型２種が再現可能デバイスは２形態再現可能（スタンバイモード／デバイスモード）「ユーノ君」付属",Alter,https://alter-web.jp/products/439/,""
"シャーロット・E・イェーガー","ストライクウィッチーズ","","2012年3月発売  2011年7月発売 ","7,800円+税 ","1/8 スケール 全高：約230mm","槙尾 宗利","―","PVC製塗装済完成品プロペラ部分２種（回転エフェクト／静止状態）付属",Alter,https://alter-web.jp/products/436/,""
"セイバー　Summer Ver.","Fate/stay night","","2011年7月発売 ","4,800円+税 ","1/8 スケール 全高：約200mm","沼倉 としあき","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/437/,""
"遠坂 凛　Summer Ver.","Fate/stay night","","2011年7月発売 ","4,800円+税 ","1/8 スケール 全高：約105mm","沼倉 としあき","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/438/,""
"ホウメイ","シャイニング・ウィンド","","2011年6月発売 ","11,800円+税 ","1/8 スケール 全高：約200mm（台座・羽衣含む）","矢遠 双嗣","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/434/,""
"田井中 律","けいおん！","","2012年1月発売  2011年5月発売 ","9,800円+税 ","1/8 スケール 全高：約190mm（スティック含む） 全長：約200mm","たなか☆せんう","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/433/,""
"佐天 涙子","とある科学の超電磁砲（レールガン）","","2011年5月発売  2011年1月発売 ","6,800円+税 ","1/8 スケール 全高：約210mm","無銘","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/427/,""
"ディズィー","GUILTY GEAR XX ΛCORE","","2014年1月発売  2011年12月発売  2011年4月発売 ","11,800円+税 ","1/8 スケール 全高：約310mm（翼含む）","柳生 敏之","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/166/,""
"初春 飾利","とある科学の超電磁砲（レールガン）","","2011年9月発売  2011年4月発売 ","6,800円+税 ","1/8 スケール 全高：約170mm","無銘","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/432/,""
"大神 涼子","オオカミさんと七人の仲間たち","","2011年3月発売 ","6,800円+税 ","1/8 スケール 全高：約195mm","乙山 法純","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/429/,""
"フェイト・テスタロッサ　私服Ver.","魔法少女リリカルなのは The MOVIE 1st","","2011年2月発売 ","6,800円+税 ","1/7 スケール 全高：約190mm","槙尾 宗利","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/428/,""
"フェイト・T・ハラオウン　真・ソニックフォーム","魔法少女リリカルなのはStrikerS","","2011年2月発売  2009年11月発売 ","12,800円+税 ","1/7 スケール 全高：約350mm（台座含む） ライオットブレード：約270mm  ライオットザンバー：約560mm","爪塚 ヒロユキ","―","PVC製塗装済完成品デバイスは２形態再現可能（ライオットブレード／ライオットザンバー）",Alter,https://alter-web.jp/products/388/,""
"フェイト・テスタロッサ -PHANTOM MINDS-","魔法少女リリカルなのは The MOVIE 1st","","2011年1月発売 ","11,800円+税 ","1/7 スケール 全高：約420mm（最大時 武器・台座含む） 全長：約550mm（最大時 武器含む）","爪塚 ヒロユキ","―","PVC製塗装済完成品デバイスは３形態再現可能（サイズフォーム／グレイヴフォーム／アックスフォーム）デバイス専用台座付属",Alter,https://alter-web.jp/products/425/,""
"佐天 涙子","とある科学の超電磁砲（レールガン）","","2011年5月発売  2011年1月発売 ","6,800円+税 ","1/8 スケール 全高：約210mm","無銘","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/427/,""
"式波・アスカ・ラングレー　テスト用プラグスーツVer.","ヱヴァンゲリヲン新劇場版：破","","2010年12月発売 ","7,800円+税 ","1/8 スケール 全高：約235mm（台座含む）","柳生 敏之","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/423/,""
"木下 秀吉","バカとテストと召喚獣","","2010年12月発売 ","6,800円+税 ","1/8 スケール 全高：【木下 秀吉】約180mm 　　　【召喚獣】約50mm","乙山 法純","―","PVC製塗装済完成品「召喚獣」付属",Alter,https://alter-web.jp/products/424/,""
"平沢 唯","けいおん！","","2011年11月発売  2010年12月発売  2010年4月発売 ","6,800円+税 ","1/8 スケール 全高：約210mm（台座含む）","たなか☆せんう","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/402/,""
"秋山 澪","けいおん！","","2010年12月発売  2010年1月発売 ","6,800円+税 ","1/8 スケール 全高：約200mm","沼倉 としあき","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/393/,""
"グウェンドリン","オーディンスフィア","","2016年4月発売  2010年11月発売  2008年12月発売 ","10,800円+税 ","1/8 スケール 全高：約350mm（武器・台座含む）","福元 徳宝","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/158/,""
"のどっち","咲-Saki-","","2010年11月発売 ","7,800円+税 ","1/8 スケール 全高：約290mm（武器含む）","槙尾 宗利＋乙山 法純","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/420/,""
"バディ","君が呼ぶ、メギドの丘で","","2012年6月発売  2010年11月発売 ","7,800円+税 ","1/8 スケール 全高：約200mm","乙山 法純 原型協力：アルター","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/421/,""
"琴吹 紬","けいおん！","","2010年11月発売 ","6,800円+税 ","1/8 スケール 全高：約200mm","無銘","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/422/,""
"メルセデス","オーディンスフィア","","2016年4月発売  2010年10月発売  2010年5月発売 ","10,800円+税 ","1/8 スケール 全高：約230mm（台座含む）","稲垣 洋","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/159/,""
"セルベリア・ブレス　ヴァルキュリアVer.","戦場のヴァルキュリア","","2010年10月発売 ","9,800円+税 ","1/7 スケール 全高：約250mm","羽根 モトカツ 原型協力：アルター","―","PVC製塗装済完成品槍・盾を外した姿も再現可能、ケープは着脱可能",Alter,https://alter-web.jp/products/418/,""
"笹瀬川 佐々美","リトルバスターズ！","","2010年10月発売 ","6,800円+税 ","1/8 スケール 全高：約110mm（リボン含む）","森川 裕光＋明田川 昇","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/419/,""
"能美 クドリャフカ","リトルバスターズ！","","2010年10月発売  2010年1月発売 ","6,800円+税 ","1/8 スケール 全高：約230mm（フリスビー・台座含む）","森川 裕光","―","PVC製塗装済完成品マント・帽子は着脱可能、右手は２種（フリスビー持ち／平手）付属",Alter,https://alter-web.jp/products/390/,""
"秋山 澪　学園祭Ver.","けいおん！","","2010年9月発売 ","6,800円+税 ","1/8 スケール 全高：約210mm（楽器含む）","沼倉 としあき","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/417/,""
"柳生十兵衛","百花繚乱","","2013年6月発売  2010年8月発売  2009年10月発売 ","7,800円+税 ","1/8 スケール 全高：約220mm","みらの","—","PVC製塗装済完成品",Alter,https://alter-web.jp/products/172/,""
"クララクラン・フィリアス　甲冑Ver.","シャイニング・ウィンド","","2010年8月発売 ","9,800円+税 ","1/8 スケール 全高：約215mm","柳生 敏之","―","PVC製塗装済完成品盾を外した姿も再現可能",Alter,https://alter-web.jp/products/415/,""
"天江 衣","咲-Saki-","","2010年8月発売 ","6,800円+税 ","1/8 スケール 全高：約230mm（リボン含む）","あかつき","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/416/,""
"サーニャ・V・リトヴャク","ストライクウィッチーズ","","2010年7月発売 ","7,800円+税 ","1/8 スケール 全高：約220mm（武器含む）","乙山 法純 原型協力：アルター","―","PVC製塗装済完成品プロペラ部分２種（回転エフェクト／静止状態）付属",Alter,https://alter-web.jp/products/410/,""
"聖王ヴィヴィオ","魔法少女リリカルなのはStrikerS","","2010年7月発売 ","7,800円+税 ","1/7 スケール 全高：約280mm（台座含む）","田中 冬志","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/412/,""
"千姫","百花繚乱","","2010年7月発売 ","7,800円+税 ","1/8 スケール 全高：約205mm","高橋 剛（一期栄華一杯酒）  原型協力：アルター","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/413/,""
"百姫","朧村正","","2013年1月発売  2010年7月発売 ","7,800円+税 ","1/8 スケール 全高：約210mm（台座含む）","福元 徳宝","―","PVC製塗装済完成品ポーズは２種（抜刀前／抜刀後）が再現可能",Alter,https://alter-web.jp/products/414/,""
"宮藤 芳佳","ストライクウィッチーズ","","2010年7月発売  2010年1月発売 ","7,800円+税 ","1/8 スケール 全高：約255mm（武器含む）","乙山 法純","―","PVC製塗装済完成品プロペラ部分２種（回転エフェクト／静止状態）付属",Alter,https://alter-web.jp/products/391/,""
"イルファ","ToHeart2","","2010年6月発売 ","6,800円+税 ","1/8 スケール 全高：約195mm","齊藤 史樹","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/407/,""
"中野 梓","けいおん！","","2010年6月発売 ","6,800円+税 ","1/8 スケール 全高：約200mm（台座含む）","たなか☆せんう","―","PVC製塗装済完成品猫耳の姿も再現可能",Alter,https://alter-web.jp/products/408/,""
"片岡 優希","咲-Saki-","","2010年6月発売 ","6,800円+税 ","1/8 スケール 全高：約180mm","明田川 昇","―","PVC製塗装済完成品タコスを持った姿も再現可能",Alter,https://alter-web.jp/products/409/,""
"メルセデス","オーディンスフィア","","2016年4月発売  2010年10月発売  2010年5月発売 ","10,800円+税 ","1/8 スケール 全高：約230mm（台座含む）","稲垣 洋","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/159/,""
"シャマル & ザフィーラ 仔犬Ver.","魔法少女リリカルなのはStrikerS","","2010年5月発売 ","9,800円+税 ","1/7 スケール 全高：【シャマル】約330mm（台座含む） 　　　【ザフィーラ】約75mm","田中 冬志","―","PVC製塗装済完成品「闇の書」は取り外し可能「ザフィーラ」の首は可動します",Alter,https://alter-web.jp/products/404/,""
"魔想 志津香","ランスVI -ゼス崩壊-","","2010年5月発売 ","6,800円+税 ","1/8 スケール 全高：約210mm（帽子含む）","絵里子（新居興業）","―","PVC製塗装済完成品帽子は着脱可能",Alter,https://alter-web.jp/products/405/,""
"河野 はるみ","ToHeart2","","2010年4月発売 ","6,800円+税 ","1/8 スケール 全高：約200mm","無銘","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/399/,""
"服部半蔵","百花繚乱","","2010年4月発売 ","8,800円+税 ","1/8 スケール 全高：約220mm（台座含む）","乙山 法純","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/400/,""
"平沢 唯","けいおん！","","2011年11月発売  2010年12月発売  2010年4月発売 ","6,800円+税 ","1/8 スケール 全高：約210mm（台座含む）","たなか☆せんう","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/402/,""
"セイバー・リリィ","Fate/unlimited codes","","2010年3月発売 ","7,800円+税 ","1/8 スケール 全高：約220mm","柳生 敏之","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/395/,""
"夏侯淵 妙才","一騎当千 Great Guardians","","2010年3月発売 ","6,800円+税 ","1/8 スケール 全高：約200mm","高橋 剛（一期栄華一杯酒） 原型協力：アルター","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/396/,""
"高町なのは -STAND BY READY-","魔法少女リリカルなのは The MOVIE 1st","","2011年9月発売  2010年3月発売 ","9,800円+税 ","1/7 スケール 全高：約270mm（台座含む）","爪塚 ヒロユキ","―","PVC製塗装済完成品デバイスは２形態再現可能（デバイスモード／カノンモード）デバイス専用台座付属",Alter,https://alter-web.jp/products/397/,""
"呂蒙 子明","一騎当千 Great Guardians","","2010年3月発売 ","6,800円+税 ","1/8 スケール 全高：約140mm","高橋 剛（一期栄華一杯酒） 原型協力：アルター","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/398/,""
"趙雲 子龍","一騎当千 Dragon Destiny","","2010年3月発売  2008年7月発売 ","6,800円+税 ","1/8 スケール 全高：約210mm","高橋 剛（一期栄華一杯酒） 原型協力：アルター","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/353/,""
"関羽 雲長","一騎当千 Dragon Destiny","","2010年3月発売  2008年5月発売 ","6,800円+税 ","1/8 スケール 全高：約215mm","みらの","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/348/,""
"能美 クドリャフカ","リトルバスターズ！","","2010年10月発売  2010年1月発売 ","6,800円+税 ","1/8 スケール 全高：約230mm（フリスビー・台座含む）","森川 裕光","―","PVC製塗装済完成品マント・帽子は着脱可能、右手は２種（フリスビー持ち／平手）付属",Alter,https://alter-web.jp/products/390/,""
"宮藤 芳佳","ストライクウィッチーズ","","2010年7月発売  2010年1月発売 ","7,800円+税 ","1/8 スケール 全高：約255mm（武器含む）","乙山 法純","―","PVC製塗装済完成品プロペラ部分２種（回転エフェクト／静止状態）付属",Alter,https://alter-web.jp/products/391/,""
"高町なのは　エクシードモード","魔法少女リリカルなのはStrikerS","","2010年1月発売 ","12,800円+税 ","1/7 スケール 全高：約270mm（台座含む）","たなか☆せんう","―","PVC製塗装済完成品ブラスタービットが４機付属",Alter,https://alter-web.jp/products/392/,""
"秋山 澪","けいおん！","","2010年12月発売  2010年1月発売 ","6,800円+税 ","1/8 スケール 全高：約200mm","沼倉 としあき","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/393/,""
"久慈川 りせ　水着Ver.","ペルソナ４","","2009年12月発売 ","6,800円+税 ","1/8 スケール 全高：約220mm","齊藤 史樹","―","PVC製塗装済完成品眼鏡をかけた姿も再現可能右手に「クマ」のストラップ付き携帯、眼鏡を持たせることが可能",Alter,https://alter-web.jp/products/389/,""
"フェイト・T・ハラオウン　真・ソニックフォーム","魔法少女リリカルなのはStrikerS","","2011年2月発売  2009年11月発売 ","12,800円+税 ","1/7 スケール 全高：約350mm（台座含む） ライオットブレード：約270mm  ライオットザンバー：約560mm","爪塚 ヒロユキ","―","PVC製塗装済完成品デバイスは２形態再現可能（ライオットブレード／ライオットザンバー）",Alter,https://alter-web.jp/products/388/,""
"柳生十兵衛","百花繚乱","","2013年6月発売  2010年8月発売  2009年10月発売 ","7,800円+税 ","1/8 スケール 全高：約220mm","みらの","—","PVC製塗装済完成品",Alter,https://alter-web.jp/products/172/,""
"カーヤ","ドルアーガの塔 ～the Aegis of URUK～","","2009年10月発売 ","7,500円+税 ","1/8 スケール 全高：約230mm","田中 冬志","―","PVC製塗装済完成品マメカラロッドの石板は、クリア成型のエフェクトパーツと差し替え可能",Alter,https://alter-web.jp/products/384/,""
"シルファ","ToHeart2","","2009年10月発売 ","6,300円+税 ","1/8 スケール 全高：約200mm","沼倉 としあき","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/385/,""
"ファティナ","ドルアーガの塔 ～the Aegis of URUK～","","2009年10月発売 ","8,200円+税 ","1/8 スケール 全高：約210mm","田中 冬志","―","PVC製塗装済完成品マントは着脱可能火炎ロッドの砲口は開閉ギミックを内蔵",Alter,https://alter-web.jp/products/386/,""
"ブラックアリエス","魔界天使ジブリール -episode3-","","2009年10月発売 ","6,800円+税 ","1/8 スケール 全高：約185mm","紅月 一（Little pink summer）","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/387/,""
"ヴィータ","魔法少女リリカルなのはStrikerS","","2009年9月発売  2008年9月発売 ","6,800円+税 ","1/7 スケール 全高：約190mm","田中 冬志","―","PVC製塗装済完成品デバイスは３形態再現可能（ハンマーフォルム／ラケーテンフォルム／ツェアシュテールングスフォルム）※ユニゾンヴィータ付属の「ギガントフォルム」も差替え可能",Alter,https://alter-web.jp/products/356/,""
"四方堂 ナリカ　超昂閃忍Ver.","超昂閃忍ハルカ","","2012年10月発売  2009年8月発売 ","7,800円+税 ","1/8 スケール 全高：約200mm","明田川 昇","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/383/,""
"スバル・ナカジマ","魔法少女リリカルなのはStrikerS","","2009年7月発売 ","7,800円+税 ","1/7 スケール 全高：約220mm","無銘","―","PVC製塗装済完成品リボルバーナックル（回転エフェクト付き）も付属",Alter,https://alter-web.jp/products/380/,""
"謎の賞金稼ぎ ヨーコ・リットナー","天元突破グレンラガン","","2009年7月発売 ","7,800円+税 ","1/8 スケール 全高：約260mm（台座含む）","倉本 育馬（ミリメートルモデリング）","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/381/,""
"蒼崎 橙子","劇場版 空の境界","","2009年7月発売 ","6,800円+税 ","1/8 スケール 全高：約150mm","高橋 剛（一期栄華一杯酒）  沼倉 としあき","―","PVC製塗装済完成品表情は２種（眼鏡あり／なし）が再現可能",Alter,https://alter-web.jp/products/382/,""
"川添 珠姫","バンブーブレード","","2009年5月発売 ","5,800円+税 ","1/8 スケール 全高：【川添 珠姫】約105mm（竹刀含む） 　　　【ディフォルメのタマちゃん】約60mm","乙山 法純","―","PVC製塗装済完成品「ディフォルメのタマちゃん」付属",Alter,https://alter-web.jp/products/379/,""
"メタトロン","斬魔大聖デモンベイン","","2009年4月発売 ","7,800円+税 ","1/8 スケール 全高：約215mm","みらの","―","PVC製塗装済完成品伸長状態のビームセイバーも再現可能",Alter,https://alter-web.jp/products/376/,""
"ルイズ　ゴスパンクVer.","ゼロの使い魔 ～三美姫の輪舞～","","2012年5月発売  2009年4月発売 ","6,800円+税 ","1/8 スケール 全高：約195mm","乙山 法純","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/377/,""
"南極 さくら　メイド服Ver.","ペンギン娘はぁと","","2009年4月発売 ","6,800円+税 ","1/8 スケール 全高：約230mm","あかつき","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/378/,""
"ルイズ　制服Ver.","ゼロの使い魔 ～三美姫の輪舞～","","2009年3月発売 ","6,800円+税 ","1/8 スケール 全高：約160mm（台座含む）","乙山 法純","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/372/,""
"戦姫","戦国ランス","","2009年3月発売 ","7,800円+税 ","1/8 スケール 全高：約300mm（薙刀・台座含む） 頭頂高：約230mm（台座含む）","柳生 敏之","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/373/,""
"長門 有希　制服Ver.","涼宮ハルヒの憂鬱","","2009年3月発売 ","5,800円+税 ","1/8 スケール 全高：約120mm","田中 冬志＋無銘","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/375/,""
"リインフォースII","魔法少女リリカルなのはStrikerS","","2009年3月発売  2008年5月発売 ","5,800円+税 ","NON スケール 全高：約190mm","爪塚 ヒロユキ","―","PVC製塗装済完成品",Alter,https://alter-web.jp/products/347/,""
